"radar_id","datetime","HGHT","u","v","dens","dd","ff","DBZH","mtr","day_night","date_of_sunset","exclusion_reason"
"seang",2016-10-03 23:15:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,4000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,4200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,4400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,4600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:15:00,4800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,400,,,,,,-2.10305595397949,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,600,,,,,,-5.2089991569519,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,800,,,,,,-7.25300359725952,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,1000,,,,,,-8.70014572143555,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,4000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,4200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,4400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,4600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:30:00,4800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,400,,,,,,-0.341824471950531,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,600,,,,,,-6.20300769805908,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,800,,,,,,-7.8307991027832,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,1000,,,,,,-9.48531341552734,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,4000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,4200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,4400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,4600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-03 23:45:00,4800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,400,,,,,,11.7448072433472,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,600,,,,,,-7.22696924209595,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,800,,,,,,-9.17205905914307,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,1000,,,,,,-12.0660934448242,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:00:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,400,,,,,,-3.29050827026367,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,600,,,,,,-8.58436489105225,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,800,,,,,,-10.9308948516846,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,1000,,,,,,-12.055685043335,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:15:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,400,,,,,,-3.43539214134216,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,600,,,,,,-5.75879430770874,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,800,,,,,,-9.99240589141846,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,1000,,,,,,-12.2474794387817,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:30:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,400,,,,,,-3.3384964466095,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,600,,,,,,-8.71988582611084,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,800,,,,,,-11.1138496398926,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,1000,,,,,,-14.061990737915,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 00:45:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,400,,,,,,-1.5448899269104,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,600,,,,,,-9.55142402648926,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,800,,,,,,-11.2416896820068,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,1000,,,,,,-14.4061613082886,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:00:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,400,,,,,,-2.53913950920105,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,600,,,,,,-9.15120792388916,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,800,,,,,,-12.1652574539185,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,1000,,,,,,-13.1168537139893,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:15:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,400,,,,,,-1.54143869876862,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,600,,,,,,-9.27699756622314,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,800,,,,,,-13.1531267166138,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,1000,,,,,,-15.6340703964233,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:30:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,400,,,,,,1.50747787952423,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,600,,,,,,-10.3747062683105,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,800,,,,,,-12.4228620529175,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,1000,,,,,,-13.7922382354736,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 01:45:00,3800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,0,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,400,,,,,,1.2820291519165,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,600,,,,,,-9.66097545623779,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,800,,,,,,-11.70689868927,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,1000,,,,,,-13.9259767532349,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,1200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,1400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,1600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,1800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,2000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,2200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,2400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,2600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,2800,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,3000,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,3200,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,3400,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,3600,,,,,,,,"night","20161003","datetime"
"seang",2016-10-04 02:00:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,200,,,,,,-7.91675186157227,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,400,,,,,,-13.8427810668945,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,600,,,,,,-14.9629058837891,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,800,,,,,,-14.856541633606,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,1000,,,,,,-14.3189115524292,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,1200,,,,,,-20.8120212554932,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,1400,,,,,,-24.7470569610596,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,1600,,,,,,-25.1583232879639,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,1800,,,,,,-28.7923812866211,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,2000,,,,,,-31.4362697601318,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:00:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,200,,,,,,-6.21640729904175,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,400,,,,,,-13.4383554458618,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,600,,,,,,-11.6375951766968,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,800,,,,,,-10.5577545166016,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,1000,,,,,,-10.6045875549316,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,1200,,,,,,-16.4187145233154,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,1400,,,,,,-22.4314956665039,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,1600,,,,,,-24.7396869659424,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,1800,,,,,,-28.7321109771729,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,2000,,,,,,-31.2643260955811,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:15:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,200,,,,,,-4.30670118331909,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,400,,,,,,-12.3157215118408,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,600,,,,,,-8.66900444030762,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,800,,,,,,-7.23147583007812,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,1000,,,,,,-8.31902599334717,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,1200,,,,,,-15.6613664627075,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,1400,,,,,,-22.1459465026855,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,1600,,,,,,-24.8639183044434,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,1800,,,,,,-27.753568649292,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,2000,,,,,,-31.0694065093994,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:30:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,200,,,,,,-6.51588869094849,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,400,,,,,,-10.7472143173218,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,600,,,,,,-6.25617980957031,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,800,,,,,,-5.72484350204468,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,1000,,,,,,-7.64186906814575,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,1200,,,,,,-15.2782354354858,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,1400,,,,,,-20.9291801452637,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,1600,,,,,,-24.2959384918213,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,1800,,,,,,-28.2989349365234,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,2000,,,,,,-31.2708835601807,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,2200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,2400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,2600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,2800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,3000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,3200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,3400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,3600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,3800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,4000,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,4200,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,4400,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,4600,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 20:45:00,4800,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,0,,,,,,,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,200,,,,,,-4.30249357223511,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,400,,,,,,-9.95438766479492,,"night","20161003","datetime"
"searl",2016-10-03 21:00:00,600,,,,,,-5.87065172195435,,"night","20161003","datetime"
